"Group.1","YEAR","MONTH","DAY","DAY_OF_WEEK","AIRLINE","FLIGHT_NUMBER","TAIL_NUMBER","ORIGIN_AIRPORT","DESTINATION_AIRPORT","SCHEDULED_DEPARTURE","DEPARTURE_TIME","DEPARTURE_DELAY","TAXI_OUT","WHEELS_OFF","SCHEDULED_TIME","ELAPSED_TIME","AIR_TIME","DISTANCE","WHEELS_ON","TAXI_IN","SCHEDULED_ARRIVAL","ARRIVAL_TIME","ARRIVAL_DELAY","DIVERTED","CANCELLED","CANCELLATION_REASON","AIR_SYSTEM_DELAY","SECURITY_DELAY","AIRLINE_DELAY","LATE_AIRCRAFT_DELAY","WEATHER_DELAY","DURATION"
"10170",2015,10,16,4.09677419354839,NA,49,NA,NA,NA,1530,1433.51612903226,-0.354838709677419,9,1443.8064516129,56,51.2258064516129,39.4516129032258,253,1468.70967741935,3.03225806451613,1626,1471.74193548387,0.516129032258065,0,0.0967741935483871,NA,0.258064516129032,0,1.06451612903226,3.7741935483871,0,38.2258064516129
"10185",2015,10,15.7375886524823,3.99290780141844,NA,4423.62411347518,NA,NA,NA,1570.35106382979,1552.60992907801,6.92198581560284,16.8439716312057,1580.80141843972,77.063829787234,75.2340425531915,55.031914893617,341.329787234043,1626.40070921986,3.35815602836879,1659.40070921986,1633.16312056738,6.06737588652482,0,0.0141843971631206,NA,1.21276595744681,0,6.0354609929078,2.12056737588652,0.595744680851064,80.5531914893617
"10208",2015,10,15.490990990991,3.98648648648649,NA,4776.33783783784,NA,NA,NA,1620.14414414414,1627.66216216216,4.09459459459459,17.1441441441441,1648.22972972973,54.1666666666667,50.1576576576577,29.3243243243243,143,1655.39189189189,3.68918918918919,1704.58108108108,1641.42342342342,0.0855855855855856,0,0,NA,0.621621621621622,0,2.15765765765766,2.67567567567568,0,13.7612612612613
"10257",2015,10,15.9740791268759,4.03819918144611,NA,2088.11459754434,NA,NA,NA,1508.44065484311,1513.99863574352,5.12141882673943,15.6139154160982,1542.54570259209,117.160982264666,110.582537517053,90.5197817189632,689.132332878581,1561.03274215553,4.44884038199181,1557.49795361528,1568.482946794,-1.45702592087312,0,0,NA,0.332878581173261,0.0190995907230559,2.82537517053206,2.33833560709413,0,54.4843110504775
"10268",2015,10,15.6428571428571,3.89285714285714,NA,3226.01785714286,NA,NA,NA,1664.44642857143,1661.05357142857,-1.25,17.7678571428571,1681.67857142857,70.8928571428571,64.3214285714286,41.4821428571429,234,1757.44642857143,5.07142857142857,1775.33928571429,1766.80357142857,-7.82142857142857,0,0,NA,0.357142857142857,0,1.23214285714286,0.410714285714286,0,105.75
"10279",2015,10,15.4885993485342,4.00977198697068,NA,3059.8664495114,NA,NA,NA,1371.75895765472,1348.57003257329,3.53745928338762,14.9153094462541,1371.69381107492,86.2377850162867,83.3257328990228,63.4788273615635,425.123778501629,1501.62866449511,4.99348534201954,1541.12377850163,1509.74918566775,1.56351791530945,0.00325732899022801,0.00977198697068404,NA,1.32899022801303,0,1.96091205211726,3.33224755700326,0.0195439739413681,161.179153094463
"10299",2015,10,15.7767857142857,4.07792207792208,NA,349.120941558442,NA,NA,NA,1522.76623376623,1494.22564935065,3.30762987012987,14.0422077922078,1445.44318181818,196.892045454545,192.761363636364,174.586850649351,1315.41883116883,1365.86769480519,4.14285714285714,1370.09659090909,1361.27678571429,-0.277597402597403,0.000811688311688312,0.00730519480519481,NA,1.24188311688312,0.116883116883117,2.81899350649351,3.00974025974026,0.0738636363636364,-132.948863636364
"10333",2015,10,16.0188679245283,3.69811320754717,NA,7367.83018867925,NA,NA,NA,1253.39622641509,1198.35849056604,-0.547169811320755,18.0943396226415,1226.2641509434,71.7358490566038,62.0754716981132,39.9622641509434,198,1279.54716981132,4.37735849056604,1370.41509433962,1283.92452830189,-6.0188679245283,0.0188679245283019,0.0377358490566038,NA,0.0377358490566038,0,1.81132075471698,2.47169811320755,0,85.5660377358491
"10372",2015,10,14.4237288135593,4.25423728813559,NA,5808.22033898305,NA,NA,NA,968.016949152542,970.542372881356,4.55932203389831,19,1013.94915254237,78.4576271186441,76.5593220338983,54.8474576271186,373.949152542373,1118.8813559322,3.13559322033898,1143.42372881356,1124.05084745763,4.79661016949153,0.0169491525423729,0,NA,0.0338983050847458,0,2.15254237288136,5.54237288135593,0,153.508474576271
"10397",2015,10,15.8134012394919,4.00567589126833,NA,2084.35659937412,NA,NA,NA,1216.7594342517,1215.22485733571,3.77725961833466,15.5205559305394,1239.52310241149,119.672915260477,113.492207154691,88.8199055040805,639.434221022274,1408.41719334847,9.15898631649997,1432.82923237406,1422.24943241087,-2.21859851506412,0.000337485426765662,0.00113517825366632,NA,1.01736515923176,0.00662698656194392,2.69844143093821,1.85224274406332,0.126464993557096,207.024575075167
"10408",2015,10,15.1,3.93846153846154,NA,5107.31153846154,NA,NA,NA,1499.91538461538,1493.69615384615,1.01153846153846,20.3923076923077,1527.31923076923,73.3692307692308,72.3115384615385,47.3230769230769,272.430769230769,1567.63461538462,4.72307692307692,1594.82307692308,1576.51153846154,0.188461538461538,0,0.00384615384615385,NA,1.61538461538462,0,2.66923076923077,0.95,0,82.8153846153846
"10423",2015,10,15.8674638764325,3.98505231689088,NA,1552.51594419532,NA,NA,NA,1391.39212755356,1353.5894369706,7.31938216243149,14.9182859990035,1370.27304434479,134.48081714001,124.84379671151,104.669407075237,796.475585450922,1485.17289486796,5.39960139511709,1549.23617339312,1480.38814150473,2.26581963129048,0.00871948181365222,0.0288988540109616,NA,1.9412057797708,0.00896860986547085,3.12630792227205,2.84977578475336,0.617339312406577,126.798704534131
"10431",2015,10,15.3286219081272,4.18021201413428,NA,4805.16607773852,NA,NA,NA,1500.28975265018,1476.48409893993,9.83745583038869,17.8091872791519,1499.24028268551,79.6855123674912,74.6007067137809,53.2508833922262,337.402826855124,1564.17314487633,3.87279151943463,1660.04593639576,1553.62897526502,7.08833922261484,0.0106007067137809,0.0141342756183746,NA,1.34628975265018,0,7.38515901060071,3.20848056537102,0.448763250883392,77.1448763250883
"10434",2015,10,15.7787610619469,3.91150442477876,NA,4346.3982300885,NA,NA,NA,1641.09734513274,1633.95575221239,2.06194690265487,18.8761061946903,1675.8407079646,105.946902654867,103.106194690265,80.6106194690265,592.115044247788,1774.32743362832,3.61946902654867,1859.78761061947,1778.30088495575,-0.778761061946903,0,0,NA,0.973451327433628,0,3.15929203539823,0.734513274336283,0,144.345132743363
"10469",2015,10,15.9256198347107,4.05785123966942,NA,3312.99173553719,NA,NA,NA,1482.82644628099,1487.15702479339,1.02479338842975,16.7603305785124,1512.18181818182,55.6694214876033,44.1404958677686,24.3884297520661,121.851239669421,1580.4132231405,3.09917355371901,1061.96694214876,1565,-9.96694214876033,0,0.00826446280991736,NA,0.115702479338843,0,0.933884297520661,1.78512396694215,0.859504132231405,77.8429752066116
"10529",2015,10,15.9690962099125,4.01399416909621,NA,1800.17376093294,NA,NA,NA,1491.64198250729,1494.28279883382,5.95160349854227,15.731778425656,1520.02040816327,132.675801749271,125.481632653061,104.510204081633,815.183673469388,1622.10495626822,5.2396501457726,1662.07871720117,1605.63032069971,-0.696793002915452,0,0.00349854227405248,NA,0.598833819241983,0.0180758017492711,3.59591836734694,2.06122448979592,0.0816326530612245,111.347521865889
"10551",2015,10,16.0119047619048,3.8452380952381,NA,43.2142857142857,NA,NA,NA,1282.97619047619,1282.82142857143,0.797619047619048,10.297619047619,1297.88095238095,75.7261904761905,74.0238095238095,59.9404761904762,399,1397.82142857143,3.78571428571429,1398.70238095238,1401.60714285714,-0.904761904761905,0,0,NA,0.166666666666667,0,3.32142857142857,1.72619047619048,0,118.785714285714
