"IATA_CODE","AIRPORT","CITY","STATE","COUNTRY","LATITUDE_ARRIVAL","LONGITUDE_ARRIVAL","IATA_CODE.y","LATITUDE_ORIGIN","LONGITUDE_ORIGIN"
"ATL","Hartsfield-Jackson Atlanta International Airport","Atlanta","GA","USA",33.64044,-84.42694,"IAD",38.94453,-77.45581
"ATL","Hartsfield-Jackson Atlanta International Airport","Atlanta","GA","USA",33.64044,-84.42694,"MLI",41.44853,-90.50754
"ATL","Hartsfield-Jackson Atlanta International Airport","Atlanta","GA","USA",33.64044,-84.42694,"BHM",33.56294,-86.75355
"ATL","Hartsfield-Jackson Atlanta International Airport","Atlanta","GA","USA",33.64044,-84.42694,"BWI",39.1754,-76.6682
"ATL","Hartsfield-Jackson Atlanta International Airport","Atlanta","GA","USA",33.64044,-84.42694,"BUF",42.94052,-78.73217
"ATL","Hartsfield-Jackson Atlanta International Airport","Atlanta","GA","USA",33.64044,-84.42694,"ELP",31.80667,-106.37781
"ATL","Hartsfield-Jackson Atlanta International Airport","Atlanta","GA","USA",33.64044,-84.42694,"BZN",45.7769,-111.15301
"ATL","Hartsfield-Jackson Atlanta International Airport","Atlanta","GA","USA",33.64044,-84.42694,"HSV",34.64045,-86.77311
"ATL","Hartsfield-Jackson Atlanta International Airport","Atlanta","GA","USA",33.64044,-84.42694,"PIT",40.49147,-80.23287
"ATL","Hartsfield-Jackson Atlanta International Airport","Atlanta","GA","USA",33.64044,-84.42694,"OAK",37.72129,-122.22072
"ATL","Hartsfield-Jackson Atlanta International Airport","Atlanta","GA","USA",33.64044,-84.42694,"SYR",43.11119,-76.10631
"ATL","Hartsfield-Jackson Atlanta International Airport","Atlanta","GA","USA",33.64044,-84.42694,"JAC",43.60732,-110.73774
"ATL","Hartsfield-Jackson Atlanta International Airport","Atlanta","GA","USA",33.64044,-84.42694,"BOS",42.36435,-71.00518
"ATL","Hartsfield-Jackson Atlanta International Airport","Atlanta","GA","USA",33.64044,-84.42694,"CHS",32.89865,-80.04051
"ATL","Hartsfield-Jackson Atlanta International Airport","Atlanta","GA","USA",33.64044,-84.42694,"GSP",34.89567,-82.21886
"ATL","Hartsfield-Jackson Atlanta International Airport","Atlanta","GA","USA",33.64044,-84.42694,"MOB",30.69142,-88.24283
"ATL","Hartsfield-Jackson Atlanta International Airport","Atlanta","GA","USA",33.64044,-84.42694,"JAN",32.31117,-90.07589
"ATL","Hartsfield-Jackson Atlanta International Airport","Atlanta","GA","USA",33.64044,-84.42694,"DAL",32.84711,-96.85177
"ATL","Hartsfield-Jackson Atlanta International Airport","Atlanta","GA","USA",33.64044,-84.42694,"LAS",36.08036,-115.15233
"ATL","Hartsfield-Jackson Atlanta International Airport","Atlanta","GA","USA",33.64044,-84.42694,"BTV",44.473,-73.15031
"ATL","Hartsfield-Jackson Atlanta International Airport","Atlanta","GA","USA",33.64044,-84.42694,"LAX",33.94254,-118.40807
"ATL","Hartsfield-Jackson Atlanta International Airport","Atlanta","GA","USA",33.64044,-84.42694,"EWR",40.6925,-74.16866
"ATL","Hartsfield-Jackson Atlanta International Airport","Atlanta","GA","USA",33.64044,-84.42694,"GPT",30.40728,-89.07009
"ATL","Hartsfield-Jackson Atlanta International Airport","Atlanta","GA","USA",33.64044,-84.42694,"MLU",32.51087,-92.03769
"ATL","Hartsfield-Jackson Atlanta International Airport","Atlanta","GA","USA",33.64044,-84.42694,"GTR",33.45033,-88.59137
"ATL","Hartsfield-Jackson Atlanta International Airport","Atlanta","GA","USA",33.64044,-84.42694,"AGS",33.36996,-81.9645
"ATL","Hartsfield-Jackson Atlanta International Airport","Atlanta","GA","USA",33.64044,-84.42694,"FLL",26.07258,-80.15275
"ATL","Hartsfield-Jackson Atlanta International Airport","Atlanta","GA","USA",33.64044,-84.42694,"SCE",40.85121,-77.8463
"ATL","Hartsfield-Jackson Atlanta International Airport","Atlanta","GA","USA",33.64044,-84.42694,"GRR",42.88082,-85.52277
"ATL","Hartsfield-Jackson Atlanta International Airport","Atlanta","GA","USA",33.64044,-84.42694,"MSP",44.88055,-93.21692
"ATL","Hartsfield-Jackson Atlanta International Airport","Atlanta","GA","USA",33.64044,-84.42694,"RIC",37.50517,-77.31967
"ATL","Hartsfield-Jackson Atlanta International Airport","Atlanta","GA","USA",33.64044,-84.42694,"MSN",43.13986,-89.33751
"ATL","Hartsfield-Jackson Atlanta International Airport","Atlanta","GA","USA",33.64044,-84.42694,"OAJ",34.82916,-77.61214
"ATL","Hartsfield-Jackson Atlanta International Airport","Atlanta","GA","USA",33.64044,-84.42694,"SDF",38.17439,-85.736
"ATL","Hartsfield-Jackson Atlanta International Airport","Atlanta","GA","USA",33.64044,-84.42694,"MYR",33.67975,-78.92833
"ATL","Hartsfield-Jackson Atlanta International Airport","Atlanta","GA","USA",33.64044,-84.42694,"GNV",29.69006,-82.27178
"ATL","Hartsfield-Jackson Atlanta International Airport","Atlanta","GA","USA",33.64044,-84.42694,"HPN",41.06696,-73.70757
"ATL","Hartsfield-Jackson Atlanta International Airport","Atlanta","GA","USA",33.64044,-84.42694,"LFT",30.20528,-91.98766
"ATL","Hartsfield-Jackson Atlanta International Airport","Atlanta","GA","USA",33.64044,-84.42694,"GRB",44.48507,-88.12959
"ATL","Hartsfield-Jackson Atlanta International Airport","Atlanta","GA","USA",33.64044,-84.42694,"ELM",42.15991,-76.89144
"ATL","Hartsfield-Jackson Atlanta International Airport","Atlanta","GA","USA",33.64044,-84.42694,"AVP",41.33815,-75.72427
"ATL","Hartsfield-Jackson Atlanta International Airport","Atlanta","GA","USA",33.64044,-84.42694,"MDT",40.1935,-76.7634
"ATL","Hartsfield-Jackson Atlanta International Airport","Atlanta","GA","USA",33.64044,-84.42694,"BQK",31.25903,-81.46631
"ATL","Hartsfield-Jackson Atlanta International Airport","Atlanta","GA","USA",33.64044,-84.42694,"MCO",28.42889,-81.31603
"ATL","Hartsfield-Jackson Atlanta International Airport","Atlanta","GA","USA",33.64044,-84.42694,"LEX",38.03697,-84.60539
"ATL","Hartsfield-Jackson Atlanta International Airport","Atlanta","GA","USA",33.64044,-84.42694,"CVG",39.04614,-84.66217
"ATL","Hartsfield-Jackson Atlanta International Airport","Atlanta","GA","USA",33.64044,-84.42694,"SEA",47.44898,-122.30931
"ATL","Hartsfield-Jackson Atlanta International Airport","Atlanta","GA","USA",33.64044,-84.42694,"STX",17.70189,-64.79856
"ATL","Hartsfield-Jackson Atlanta International Airport","Atlanta","GA","USA",33.64044,-84.42694,"RDU",35.87764,-78.78747
"ATL","Hartsfield-Jackson Atlanta International Airport","Atlanta","GA","USA",33.64044,-84.42694,"ANC",61.17432,-149.99619
"ATL","Hartsfield-Jackson Atlanta International Airport","Atlanta","GA","USA",33.64044,-84.42694,"MSO",46.91631,-114.09056
"ATL","Hartsfield-Jackson Atlanta International Airport","Atlanta","GA","USA",33.64044,-84.42694,"SFO",37.619,-122.37484
"ATL","Hartsfield-Jackson Atlanta International Airport","Atlanta","GA","USA",33.64044,-84.42694,"CHO",38.13864,-78.45286
"ATL","Hartsfield-Jackson Atlanta International Airport","Atlanta","GA","USA",33.64044,-84.42694,"SGF",37.24433,-93.38686
"ATL","Hartsfield-Jackson Atlanta International Airport","Atlanta","GA","USA",33.64044,-84.42694,"DAB",29.17992,-81.05806
"ATL","Hartsfield-Jackson Atlanta International Airport","Atlanta","GA","USA",33.64044,-84.42694,"DHN",31.32134,-85.44963
"ATL","Hartsfield-Jackson Atlanta International Airport","Atlanta","GA","USA",33.64044,-84.42694,"ILM",34.27061,-77.90256
"ATL","Hartsfield-Jackson Atlanta International Airport","Atlanta","GA","USA",33.64044,-84.42694,"BNA",36.12448,-86.67818
"ATL","Hartsfield-Jackson Atlanta International Airport","Atlanta","GA","USA",33.64044,-84.42694,"CHA",35.03527,-85.20379
"ATL","Hartsfield-Jackson Atlanta International Airport","Atlanta","GA","USA",33.64044,-84.42694,"GSO",36.09775,-79.9373
"ATL","Hartsfield-Jackson Atlanta International Airport","Atlanta","GA","USA",33.64044,-84.42694,"IND",39.71733,-86.29438
"ATW","Appleton International Airport","Appleton","WI","USA",44.25741,-88.51948,"ATL",33.64044,-84.42694
"ATW","Appleton International Airport","Appleton","WI","USA",44.25741,-88.51948,"CWA",44.77762,-89.66678
"ATW","Appleton International Airport","Appleton","WI","USA",44.25741,-88.51948,"ORD",41.9796,-87.90446
"ATW","Appleton International Airport","Appleton","WI","USA",44.25741,-88.51948,"MSP",44.88055,-93.21692
"ATW","Appleton International Airport","Appleton","WI","USA",44.25741,-88.51948,"DTW",42.21206,-83.34884
"AUS","Austin-Bergstrom International Airport","Austin","TX","USA",30.19453,-97.66987,"MIA",25.79325,-80.29056
"AUS","Austin-Bergstrom International Airport","Austin","TX","USA",30.19453,-97.66987,"TUL",36.19837,-95.88824
"AUS","Austin-Bergstrom International Airport","Austin","TX","USA",30.19453,-97.66987,"MSP",44.88055,-93.21692
"AUS","Austin-Bergstrom International Airport","Austin","TX","USA",30.19453,-97.66987,"LAX",33.94254,-118.40807
"AUS","Austin-Bergstrom International Airport","Austin","TX","USA",30.19453,-97.66987,"BOS",42.36435,-71.00518
"AUS","Austin-Bergstrom International Airport","Austin","TX","USA",30.19453,-97.66987,"MDW",41.78598,-87.75242
"AUS","Austin-Bergstrom International Airport","Austin","TX","USA",30.19453,-97.66987,"ORD",41.9796,-87.90446
"AUS","Austin-Bergstrom International Airport","Austin","TX","USA",30.19453,-97.66987,"SAN",32.73356,-117.18966
"AUS","Austin-Bergstrom International Airport","Austin","TX","USA",30.19453,-97.66987,"SNA",33.67566,-117.86822
"AUS","Austin-Bergstrom International Airport","Austin","TX","USA",30.19453,-97.66987,"LGB",33.81772,-118.15161
"AUS","Austin-Bergstrom International Airport","Austin","TX","USA",30.19453,-97.66987,"ATL",33.64044,-84.42694
"AUS","Austin-Bergstrom International Airport","Austin","TX","USA",30.19453,-97.66987,"MEM",35.04242,-89.97667
"AUS","Austin-Bergstrom International Airport","Austin","TX","USA",30.19453,-97.66987,"DCA",38.85208,-77.03772
"AUS","Austin-Bergstrom International Airport","Austin","TX","USA",30.19453,-97.66987,"IAD",38.94453,-77.45581
"AUS","Austin-Bergstrom International Airport","Austin","TX","USA",30.19453,-97.66987,"DTW",42.21206,-83.34884
"AUS","Austin-Bergstrom International Airport","Austin","TX","USA",30.19453,-97.66987,"SEA",47.44898,-122.30931
"AUS","Austin-Bergstrom International Airport","Austin","TX","USA",30.19453,-97.66987,"BNA",36.12448,-86.67818
"AUS","Austin-Bergstrom International Airport","Austin","TX","USA",30.19453,-97.66987,"JFK",40.63975,-73.77893
"AUS","Austin-Bergstrom International Airport","Austin","TX","USA",30.19453,-97.66987,"CLT",35.21401,-80.94313
"AUS","Austin-Bergstrom International Airport","Austin","TX","USA",30.19453,-97.66987,"STL",38.74769,-90.35999
"AUS","Austin-Bergstrom International Airport","Austin","TX","USA",30.19453,-97.66987,"MCI",39.29761,-94.71391
"AUS","Austin-Bergstrom International Airport","Austin","TX","USA",30.19453,-97.66987,"FLL",26.07258,-80.15275
"AUS","Austin-Bergstrom International Airport","Austin","TX","USA",30.19453,-97.66987,"LAS",36.08036,-115.15233
"AUS","Austin-Bergstrom International Airport","Austin","TX","USA",30.19453,-97.66987,"EWR",40.6925,-74.16866
"AUS","Austin-Bergstrom International Airport","Austin","TX","USA",30.19453,-97.66987,"DEN",39.85841,-104.667
"AUS","Austin-Bergstrom International Airport","Austin","TX","USA",30.19453,-97.66987,"SJC",37.36186,-121.92901
"AUS","Austin-Bergstrom International Airport","Austin","TX","USA",30.19453,-97.66987,"PHL",39.87195,-75.24114
"AUS","Austin-Bergstrom International Airport","Austin","TX","USA",30.19453,-97.66987,"HOU",29.64542,-95.27889
"AUS","Austin-Bergstrom International Airport","Austin","TX","USA",30.19453,-97.66987,"DAL",32.84711,-96.85177
"AUS","Austin-Bergstrom International Airport","Austin","TX","USA",30.19453,-97.66987,"HRL",26.22851,-97.65439
"AUS","Austin-Bergstrom International Airport","Austin","TX","USA",30.19453,-97.66987,"BWI",39.1754,-76.6682
"AUS","Austin-Bergstrom International Airport","Austin","TX","USA",30.19453,-97.66987,"PHX",33.43417,-112.00806
"AUS","Austin-Bergstrom International Airport","Austin","TX","USA",30.19453,-97.66987,"TPA",27.97547,-82.53325
"AUS","Austin-Bergstrom International Airport","Austin","TX","USA",30.19453,-97.66987,"SLC",40.78839,-111.97777
"AUS","Austin-Bergstrom International Airport","Austin","TX","USA",30.19453,-97.66987,"IAH",29.98047,-95.33972
"AUS","Austin-Bergstrom International Airport","Austin","TX","USA",30.19453,-97.66987,"MCO",28.42889,-81.31603
"AUS","Austin-Bergstrom International Airport","Austin","TX","USA",30.19453,-97.66987,"PDX",45.58872,-122.5975
"AUS","Austin-Bergstrom International Airport","Austin","TX","USA",30.19453,-97.66987,"ELP",31.80667,-106.37781
"AUS","Austin-Bergstrom International Airport","Austin","TX","USA",30.19453,-97.66987,"OAK",37.72129,-122.22072
"AUS","Austin-Bergstrom International Airport","Austin","TX","USA",30.19453,-97.66987,"DFW",32.89595,-97.0372
"AUS","Austin-Bergstrom International Airport","Austin","TX","USA",30.19453,-97.66987,"SFO",37.619,-122.37484
"AUS","Austin-Bergstrom International Airport","Austin","TX","USA",30.19453,-97.66987,"LBB",33.66364,-101.82278
"AUS","Austin-Bergstrom International Airport","Austin","TX","USA",30.19453,-97.66987,"MSY",29.99339,-90.25803
"AVL","Asheville Regional Airport","Asheville","NC","USA",35.43619,-82.54181,"ATL",33.64044,-84.42694
"AVL","Asheville Regional Airport","Asheville","NC","USA",35.43619,-82.54181,"EWR",40.6925,-74.16866
"AVL","Asheville Regional Airport","Asheville","NC","USA",35.43619,-82.54181,"ORD",41.9796,-87.90446
"AVP","Wilkes-Barre/Scranton International Airport","Wilkes-Barre/Scranton","PA","USA",41.33815,-75.72427,"DTW",42.21206,-83.34884
"AVP","Wilkes-Barre/Scranton International Airport","Wilkes-Barre/Scranton","PA","USA",41.33815,-75.72427,"ORD",41.9796,-87.90446
"AVP","Wilkes-Barre/Scranton International Airport","Wilkes-Barre/Scranton","PA","USA",41.33815,-75.72427,"ATL",33.64044,-84.42694
"AVP","Wilkes-Barre/Scranton International Airport","Wilkes-Barre/Scranton","PA","USA",41.33815,-75.72427,"EWR",40.6925,-74.16866
"AZO","Kalamazoo/Battle Creek International Airport","Kalamazoo","MI","USA",42.23488,-85.55206,"MSP",44.88055,-93.21692
"AZO","Kalamazoo/Battle Creek International Airport","Kalamazoo","MI","USA",42.23488,-85.55206,"ORD",41.9796,-87.90446
"AZO","Kalamazoo/Battle Creek International Airport","Kalamazoo","MI","USA",42.23488,-85.55206,"ATL",33.64044,-84.42694
"AZO","Kalamazoo/Battle Creek International Airport","Kalamazoo","MI","USA",42.23488,-85.55206,"DTW",42.21206,-83.34884
"BDL","Bradley International Airport","Windsor Locks","CT","USA",41.93887,-72.68323,"RDU",35.87764,-78.78747
"BDL","Bradley International Airport","Windsor Locks","CT","USA",41.93887,-72.68323,"MDW",41.78598,-87.75242
"BDL","Bradley International Airport","Windsor Locks","CT","USA",41.93887,-72.68323,"EWR",40.6925,-74.16866
"BDL","Bradley International Airport","Windsor Locks","CT","USA",41.93887,-72.68323,"MIA",25.79325,-80.29056
"BDL","Bradley International Airport","Windsor Locks","CT","USA",41.93887,-72.68323,"DEN",39.85841,-104.667
"BDL","Bradley International Airport","Windsor Locks","CT","USA",41.93887,-72.68323,"MCO",28.42889,-81.31603
"BDL","Bradley International Airport","Windsor Locks","CT","USA",41.93887,-72.68323,"DCA",38.85208,-77.03772
"BDL","Bradley International Airport","Windsor Locks","CT","USA",41.93887,-72.68323,"DTW",42.21206,-83.34884
"BDL","Bradley International Airport","Windsor Locks","CT","USA",41.93887,-72.68323,"SJU",18.43942,-66.00183
"BDL","Bradley International Airport","Windsor Locks","CT","USA",41.93887,-72.68323,"PHL",39.87195,-75.24114
"BDL","Bradley International Airport","Windsor Locks","CT","USA",41.93887,-72.68323,"CLE",41.41089,-81.8494
"BDL","Bradley International Airport","Windsor Locks","CT","USA",41.93887,-72.68323,"MSP",44.88055,-93.21692
"BDL","Bradley International Airport","Windsor Locks","CT","USA",41.93887,-72.68323,"BWI",39.1754,-76.6682
"BDL","Bradley International Airport","Windsor Locks","CT","USA",41.93887,-72.68323,"RSW",26.53617,-81.75517
"BDL","Bradley International Airport","Windsor Locks","CT","USA",41.93887,-72.68323,"IAD",38.94453,-77.45581
"BDL","Bradley International Airport","Windsor Locks","CT","USA",41.93887,-72.68323,"CLT",35.21401,-80.94313
"BDL","Bradley International Airport","Windsor Locks","CT","USA",41.93887,-72.68323,"FLL",26.07258,-80.15275
"BDL","Bradley International Airport","Windsor Locks","CT","USA",41.93887,-72.68323,"LAS",36.08036,-115.15233
"BDL","Bradley International Airport","Windsor Locks","CT","USA",41.93887,-72.68323,"CVG",39.04614,-84.66217
"BDL","Bradley International Airport","Windsor Locks","CT","USA",41.93887,-72.68323,"IAH",29.98047,-95.33972
"BDL","Bradley International Airport","Windsor Locks","CT","USA",41.93887,-72.68323,"ORD",41.9796,-87.90446
"BDL","Bradley International Airport","Windsor Locks","CT","USA",41.93887,-72.68323,"ATL",33.64044,-84.42694
"BDL","Bradley International Airport","Windsor Locks","CT","USA",41.93887,-72.68323,"TPA",27.97547,-82.53325
"BDL","Bradley International Airport","Windsor Locks","CT","USA",41.93887,-72.68323,"DFW",32.89595,-97.0372
"BDL","Bradley International Airport","Windsor Locks","CT","USA",41.93887,-72.68323,"PBI",26.68316,-80.09559
"BET","Bethel Airport","Bethel","AK","USA",60.77978,-161.838,"ANC",61.17432,-149.99619
"BFL","Meadows Field","Bakersfield","CA","USA",35.4336,-119.05677,"SFO",37.619,-122.37484
"BFL","Meadows Field","Bakersfield","CA","USA",35.4336,-119.05677,"IAH",29.98047,-95.33972
"BFL","Meadows Field","Bakersfield","CA","USA",35.4336,-119.05677,"PHX",33.43417,-112.00806
"BFL","Meadows Field","Bakersfield","CA","USA",35.4336,-119.05677,"DEN",39.85841,-104.667
"BGM","Greater Binghamton Airport","Binghamton","NY","USA",42.20848,-75.97961,"DTW",42.21206,-83.34884
"BGR","Bangor International Airport","Bangor","ME","USA",44.80744,-68.82814,"DTW",42.21206,-83.34884
"BGR","Bangor International Airport","Bangor","ME","USA",44.80744,-68.82814,"LGA",40.77724,-73.87261
"BHM","Birmingham-Shuttlesworth International Airport","Birmingham","AL","USA",33.56294,-86.75355,"ATL",33.64044,-84.42694
"BHM","Birmingham-Shuttlesworth International Airport","Birmingham","AL","USA",33.56294,-86.75355,"LAS",36.08036,-115.15233
"BHM","Birmingham-Shuttlesworth International Airport","Birmingham","AL","USA",33.56294,-86.75355,"IAH",29.98047,-95.33972
"BHM","Birmingham-Shuttlesworth International Airport","Birmingham","AL","USA",33.56294,-86.75355,"DAL",32.84711,-96.85177
"BHM","Birmingham-Shuttlesworth International Airport","Birmingham","AL","USA",33.56294,-86.75355,"LGA",40.77724,-73.87261
"BHM","Birmingham-Shuttlesworth International Airport","Birmingham","AL","USA",33.56294,-86.75355,"ORD",41.9796,-87.90446
"BHM","Birmingham-Shuttlesworth International Airport","Birmingham","AL","USA",33.56294,-86.75355,"HOU",29.64542,-95.27889
"BHM","Birmingham-Shuttlesworth International Airport","Birmingham","AL","USA",33.56294,-86.75355,"MIA",25.79325,-80.29056
"BHM","Birmingham-Shuttlesworth International Airport","Birmingham","AL","USA",33.56294,-86.75355,"TPA",27.97547,-82.53325
"BHM","Birmingham-Shuttlesworth International Airport","Birmingham","AL","USA",33.56294,-86.75355,"DTW",42.21206,-83.34884
"BHM","Birmingham-Shuttlesworth International Airport","Birmingham","AL","USA",33.56294,-86.75355,"LFT",30.20528,-91.98766
"BHM","Birmingham-Shuttlesworth International Airport","Birmingham","AL","USA",33.56294,-86.75355,"MDW",41.78598,-87.75242
